artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.402,0.514,1,-7.322,0,0.0471,0.106,0,0.181,0.2,120.009,6YV2AI87l1n2fzqU8Dyo05,https://api.spotify.com/v1/audio-analysis/6YV2AI87l1n2fzqU8Dyo05,4,,,1,251094,TRUE,https://api.spotify.com/v1/tracks/6YV2AI87l1n2fzqU8Dyo05,FALSE,Virginia Beach,NA,1,track,spotify:track:6YV2AI87l1n2fzqU8Dyo05,https://open.spotify.com/track/6YV2AI87l1n2fzqU8Dyo05,For All The Dogs Scary Hours Edition,C#,minor,C# minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.646,0.605,0,-7.59,1,0.188,0.0636,0,0.253,0.309,90.156,59ZmQR4pwCaa5iM3veM7Cs,https://api.spotify.com/v1/audio-analysis/59ZmQR4pwCaa5iM3veM7Cs,3,,,1,141212,TRUE,https://api.spotify.com/v1/tracks/59ZmQR4pwCaa5iM3veM7Cs,FALSE,Amen (feat. Teezo Touchdown),NA,2,track,spotify:track:59ZmQR4pwCaa5iM3veM7Cs,https://open.spotify.com/track/59ZmQR4pwCaa5iM3veM7Cs,For All The Dogs Scary Hours Edition,C,major,C major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.571,0.55,0,-6.567,1,0.106,0.0548,0,0.179,0.104,120.947,2R30S0W4JCM9JaQWlpmeWn,https://api.spotify.com/v1/audio-analysis/2R30S0W4JCM9JaQWlpmeWn,4,,,1,285630,TRUE,https://api.spotify.com/v1/tracks/2R30S0W4JCM9JaQWlpmeWn,FALSE,Calling For You (feat. 21 Savage),NA,3,track,spotify:track:2R30S0W4JCM9JaQWlpmeWn,https://open.spotify.com/track/2R30S0W4JCM9JaQWlpmeWn,For All The Dogs Scary Hours Edition,C,major,C major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.697,0.32,7,-9.347,0,0.214,0.0127,0,0.18,0.0658,136.976,6LFW4dEsLeiGluniXRgVYr,https://api.spotify.com/v1/audio-analysis/6LFW4dEsLeiGluniXRgVYr,4,,,1,155154,TRUE,https://api.spotify.com/v1/tracks/6LFW4dEsLeiGluniXRgVYr,FALSE,Fear Of Heights,NA,4,track,spotify:track:6LFW4dEsLeiGluniXRgVYr,https://open.spotify.com/track/6LFW4dEsLeiGluniXRgVYr,For All The Dogs Scary Hours Edition,G,minor,G minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.566,0.564,10,-7.88,0,0.277,0.0149,0,0.104,0.0667,139.92,1us5wNgZc0YLT8RQQs2Q7L,https://api.spotify.com/v1/audio-analysis/1us5wNgZc0YLT8RQQs2Q7L,4,,,1,164142,TRUE,https://api.spotify.com/v1/tracks/1us5wNgZc0YLT8RQQs2Q7L,FALSE,Daylight,NA,5,track,spotify:track:1us5wNgZc0YLT8RQQs2Q7L,https://open.spotify.com/track/1us5wNgZc0YLT8RQQs2Q7L,For All The Dogs Scary Hours Edition,A#,minor,A# minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.475,0.655,11,-7.342,0,0.33,0.0306,0,0.375,0.245,163.997,6xIsHPRHdbzU6UMVFn4wh8,https://api.spotify.com/v1/audio-analysis/6xIsHPRHdbzU6UMVFn4wh8,4,,,1,247444,TRUE,https://api.spotify.com/v1/tracks/6xIsHPRHdbzU6UMVFn4wh8,FALSE,First Person Shooter (feat. J. Cole),NA,6,track,spotify:track:6xIsHPRHdbzU6UMVFn4wh8,https://open.spotify.com/track/6xIsHPRHdbzU6UMVFn4wh8,For All The Dogs Scary Hours Edition,B,minor,B minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.673,0.672,8,-8.577,1,0.224,0.0466,2.84e-4,0.193,0.14,136.902,2uvBprdlMpzeN5Bq0PzMBI,https://api.spotify.com/v1/audio-analysis/2uvBprdlMpzeN5Bq0PzMBI,4,,,1,260111,TRUE,https://api.spotify.com/v1/tracks/2uvBprdlMpzeN5Bq0PzMBI,FALSE,IDGAF (feat. Yeat),NA,7,track,spotify:track:2uvBprdlMpzeN5Bq0PzMBI,https://open.spotify.com/track/2uvBprdlMpzeN5Bq0PzMBI,For All The Dogs Scary Hours Edition,G#,major,G# major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.487,0.49,10,-9.373,0,0.0649,0.554,0,0.126,0.325,141.389,0pdMOh52apEWAS1xELJY7Q,https://api.spotify.com/v1/audio-analysis/0pdMOh52apEWAS1xELJY7Q,4,,,1,259846,TRUE,https://api.spotify.com/v1/tracks/0pdMOh52apEWAS1xELJY7Q,FALSE,7969 Santa,NA,8,track,spotify:track:0pdMOh52apEWAS1xELJY7Q,https://open.spotify.com/track/0pdMOh52apEWAS1xELJY7Q,For All The Dogs Scary Hours Edition,A#,minor,A# minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.483,0.408,5,-9.243,0,0.0502,0.508,0,0.259,0.105,88.88,4gQBXN2GBRpemMuxg5y3h9,https://api.spotify.com/v1/audio-analysis/4gQBXN2GBRpemMuxg5y3h9,3,,,1,310490,TRUE,https://api.spotify.com/v1/tracks/4gQBXN2GBRpemMuxg5y3h9,FALSE,Slime You Out (feat. SZA),NA,9,track,spotify:track:4gQBXN2GBRpemMuxg5y3h9,https://open.spotify.com/track/4gQBXN2GBRpemMuxg5y3h9,For All The Dogs Scary Hours Edition,F,minor,F minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.626,0.309,1,-10.397,1,0.0433,0.85,1.31e-5,0.117,0.369,117.94,3nHat22UwPywIevUrXIhy1,https://api.spotify.com/v1/audio-analysis/3nHat22UwPywIevUrXIhy1,4,,,1,184089,TRUE,https://api.spotify.com/v1/tracks/3nHat22UwPywIevUrXIhy1,FALSE,Bahamas Promises,NA,10,track,spotify:track:3nHat22UwPywIevUrXIhy1,https://open.spotify.com/track/3nHat22UwPywIevUrXIhy1,For All The Dogs Scary Hours Edition,C#,major,C# major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.57,0.295,8,-13.693,0,0.0445,0.837,0,0.167,0.231,84.139,5BTu8L170anjdgSohdBkkv,https://api.spotify.com/v1/audio-analysis/5BTu8L170anjdgSohdBkkv,3,,,1,209990,TRUE,https://api.spotify.com/v1/tracks/5BTu8L170anjdgSohdBkkv,FALSE,Tried Our Best,NA,11,track,spotify:track:5BTu8L170anjdgSohdBkkv,https://open.spotify.com/track/5BTu8L170anjdgSohdBkkv,For All The Dogs Scary Hours Edition,G#,minor,G# minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.823,0.642,1,-5.922,1,0.258,0.0644,0.714,0.105,0.629,146.781,71VKjJjn76sn5Tt8X8Ay8c,https://api.spotify.com/v1/audio-analysis/71VKjJjn76sn5Tt8X8Ay8c,4,,,1,112093,TRUE,https://api.spotify.com/v1/tracks/71VKjJjn76sn5Tt8X8Ay8c,FALSE,Screw The World - Interlude,NA,12,track,spotify:track:71VKjJjn76sn5Tt8X8Ay8c,https://open.spotify.com/track/71VKjJjn76sn5Tt8X8Ay8c,For All The Dogs Scary Hours Edition,C#,major,C# major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.709,0.377,7,-11.327,1,0.219,0.334,0,0.176,0.147,127.921,7jKNxYzPFGDWEemcRVebLb,https://api.spotify.com/v1/audio-analysis/7jKNxYzPFGDWEemcRVebLb,4,,,1,262768,TRUE,https://api.spotify.com/v1/tracks/7jKNxYzPFGDWEemcRVebLb,FALSE,Drew A Picasso,NA,13,track,spotify:track:7jKNxYzPFGDWEemcRVebLb,https://open.spotify.com/track/7jKNxYzPFGDWEemcRVebLb,For All The Dogs Scary Hours Edition,G,major,G major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.647,0.34,2,-8.795,0,0.0496,0.245,0,0.107,0.176,91.998,7uHF03xE84sQ5PicRNH3yu,https://api.spotify.com/v1/audio-analysis/7uHF03xE84sQ5PicRNH3yu,4,,,1,277720,TRUE,https://api.spotify.com/v1/tracks/7uHF03xE84sQ5PicRNH3yu,FALSE,Members Only (feat. PARTYNEXTDOOR),NA,14,track,spotify:track:7uHF03xE84sQ5PicRNH3yu,https://open.spotify.com/track/7uHF03xE84sQ5PicRNH3yu,For All The Dogs Scary Hours Edition,D,minor,D minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.832,0.555,10,-7.766,0,0.116,0.0506,0,0.213,0.473,95.618,4e0uZkMYa8e8HJ5TEUN417,https://api.spotify.com/v1/audio-analysis/4e0uZkMYa8e8HJ5TEUN417,4,,,1,182998,TRUE,https://api.spotify.com/v1/tracks/4e0uZkMYa8e8HJ5TEUN417,FALSE,What Would Pluto Do,NA,15,track,spotify:track:4e0uZkMYa8e8HJ5TEUN417,https://open.spotify.com/track/4e0uZkMYa8e8HJ5TEUN417,For All The Dogs Scary Hours Edition,A#,minor,A# minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.572,0.406,0,-10.081,0,0.308,0.543,0,0.0982,0.226,125.019,04BF53Rb6LOpDUJG518IqS,https://api.spotify.com/v1/audio-analysis/04BF53Rb6LOpDUJG518IqS,4,,,1,218611,TRUE,https://api.spotify.com/v1/tracks/04BF53Rb6LOpDUJG518IqS,FALSE,All The Parties (feat. Chief Keef),NA,16,track,spotify:track:04BF53Rb6LOpDUJG518IqS,https://open.spotify.com/track/04BF53Rb6LOpDUJG518IqS,For All The Dogs Scary Hours Edition,C,minor,C minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.567,0.682,4,-6.423,1,0.274,0.643,0,0.512,0.668,79.043,1dKXBUKx7oCB2UXlkihNn8,https://api.spotify.com/v1/audio-analysis/1dKXBUKx7oCB2UXlkihNn8,4,,,1,266847,TRUE,https://api.spotify.com/v1/tracks/1dKXBUKx7oCB2UXlkihNn8,FALSE,8am in Charlotte,NA,17,track,spotify:track:1dKXBUKx7oCB2UXlkihNn8,https://open.spotify.com/track/1dKXBUKx7oCB2UXlkihNn8,For All The Dogs Scary Hours Edition,E,major,E major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.502,0.391,4,-9.013,1,0.0428,0.845,0,0.112,0.574,132.819,4bF4MxTGnNj8dTW0LZmAx5,https://api.spotify.com/v1/audio-analysis/4bF4MxTGnNj8dTW0LZmAx5,4,,,1,161363,TRUE,https://api.spotify.com/v1/tracks/4bF4MxTGnNj8dTW0LZmAx5,FALSE,BBL Love - Interlude,NA,18,track,spotify:track:4bF4MxTGnNj8dTW0LZmAx5,https://open.spotify.com/track/4bF4MxTGnNj8dTW0LZmAx5,For All The Dogs Scary Hours Edition,E,major,E major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.868,0.452,7,-6.825,0,0.304,0.0481,1.82e-4,0.133,0.241,107.538,3BE3IYsAhqkTiRIR7T7x7M,https://api.spotify.com/v1/audio-analysis/3BE3IYsAhqkTiRIR7T7x7M,4,,,1,133694,TRUE,https://api.spotify.com/v1/tracks/3BE3IYsAhqkTiRIR7T7x7M,FALSE,Gently (feat. Bad Bunny),NA,19,track,spotify:track:3BE3IYsAhqkTiRIR7T7x7M,https://open.spotify.com/track/3BE3IYsAhqkTiRIR7T7x7M,For All The Dogs Scary Hours Edition,G,minor,G minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.636,0.729,2,-4.495,1,0.055,0.0458,0,0.384,0.141,146.009,2DSy4HfDQoBsPPcRSoeM16,https://api.spotify.com/v1/audio-analysis/2DSy4HfDQoBsPPcRSoeM16,4,,,1,319191,TRUE,https://api.spotify.com/v1/tracks/2DSy4HfDQoBsPPcRSoeM16,FALSE,Rich Baby Daddy (feat. Sexyy Red & SZA),NA,20,track,spotify:track:2DSy4HfDQoBsPPcRSoeM16,https://open.spotify.com/track/2DSy4HfDQoBsPPcRSoeM16,For All The Dogs Scary Hours Edition,D,major,D major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.702,0.71,5,-5.003,0,0.0459,0.0144,0,0.144,0.282,158.129,6N7CsPNdryWPtG5CTmCHpx,https://api.spotify.com/v1/audio-analysis/6N7CsPNdryWPtG5CTmCHpx,4,,,1,170414,TRUE,https://api.spotify.com/v1/tracks/6N7CsPNdryWPtG5CTmCHpx,FALSE,Another Late Night (feat. Lil Yachty),NA,21,track,spotify:track:6N7CsPNdryWPtG5CTmCHpx,https://open.spotify.com/track/6N7CsPNdryWPtG5CTmCHpx,For All The Dogs Scary Hours Edition,F,minor,F minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.848,0.625,1,-7.64,1,0.0587,0.0195,0,0.109,0.226,93.019,2QThr0NmKP43AbPOrW2cDl,https://api.spotify.com/v1/audio-analysis/2QThr0NmKP43AbPOrW2cDl,4,,,1,258592,TRUE,https://api.spotify.com/v1/tracks/2QThr0NmKP43AbPOrW2cDl,FALSE,Away From Home,NA,22,track,spotify:track:2QThr0NmKP43AbPOrW2cDl,https://open.spotify.com/track/2QThr0NmKP43AbPOrW2cDl,For All The Dogs Scary Hours Edition,C#,major,C# major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.44,0.274,5,-14.464,0,0.0809,0.0924,3.37e-6,0.128,0.343,76.513,1GZJGEId948OqKmf24ubj5,https://api.spotify.com/v1/audio-analysis/1GZJGEId948OqKmf24ubj5,4,,,1,257180,TRUE,https://api.spotify.com/v1/tracks/1GZJGEId948OqKmf24ubj5,FALSE,Polar Opposites,NA,23,track,spotify:track:1GZJGEId948OqKmf24ubj5,https://open.spotify.com/track/1GZJGEId948OqKmf24ubj5,For All The Dogs Scary Hours Edition,F,minor,F minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.455,0.707,0,-5.765,1,0.179,0.155,0,0.132,0.393,114.47,5Mc8XDfGQCMkOEZm9rS1cE,https://api.spotify.com/v1/audio-analysis/5Mc8XDfGQCMkOEZm9rS1cE,5,,,2,160049,TRUE,https://api.spotify.com/v1/tracks/5Mc8XDfGQCMkOEZm9rS1cE,FALSE,Red Button,NA,1,track,spotify:track:5Mc8XDfGQCMkOEZm9rS1cE,https://open.spotify.com/track/5Mc8XDfGQCMkOEZm9rS1cE,For All The Dogs Scary Hours Edition,C,major,C major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.65,0.839,8,-4.428,0,0.18,0.572,7.12e-5,0.219,0.846,87.39,0ZB5pdrM1leH58IgokDPZM,https://api.spotify.com/v1/audio-analysis/0ZB5pdrM1leH58IgokDPZM,4,,,2,264130,TRUE,https://api.spotify.com/v1/tracks/0ZB5pdrM1leH58IgokDPZM,FALSE,Stories About My Brother,NA,2,track,spotify:track:0ZB5pdrM1leH58IgokDPZM,https://open.spotify.com/track/0ZB5pdrM1leH58IgokDPZM,For All The Dogs Scary Hours Edition,G#,minor,G# minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.354,0.79,4,-6.758,0,0.329,0.291,0,0.309,0.652,74.179,2Mph2Rvl5kVg0MYtfV60wZ,https://api.spotify.com/v1/audio-analysis/2Mph2Rvl5kVg0MYtfV60wZ,4,,,2,374025,TRUE,https://api.spotify.com/v1/tracks/2Mph2Rvl5kVg0MYtfV60wZ,FALSE,The Shoe Fits,NA,3,track,spotify:track:2Mph2Rvl5kVg0MYtfV60wZ,https://open.spotify.com/track/2Mph2Rvl5kVg0MYtfV60wZ,For All The Dogs Scary Hours Edition,E,minor,E minor
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.476,0.926,2,-6.623,1,0.48,0.353,0,0.224,0.52,86.252,4ASBfwBwwo7DTT2zq9YSLP,https://api.spotify.com/v1/audio-analysis/4ASBfwBwwo7DTT2zq9YSLP,4,,,2,181428,TRUE,https://api.spotify.com/v1/tracks/4ASBfwBwwo7DTT2zq9YSLP,FALSE,Wick Man,NA,4,track,spotify:track:4ASBfwBwwo7DTT2zq9YSLP,https://open.spotify.com/track/4ASBfwBwwo7DTT2zq9YSLP,For All The Dogs Scary Hours Edition,D,major,D major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.56,0.784,1,-5.304,1,0.301,0.0508,0,0.221,0.25,78.161,2ut4BOQSqxLpcX5MtPjzYa,https://api.spotify.com/v1/audio-analysis/2ut4BOQSqxLpcX5MtPjzYa,4,,,2,227692,TRUE,https://api.spotify.com/v1/tracks/2ut4BOQSqxLpcX5MtPjzYa,FALSE,Evil Ways (feat. J. Cole),NA,5,track,spotify:track:2ut4BOQSqxLpcX5MtPjzYa,https://open.spotify.com/track/2ut4BOQSqxLpcX5MtPjzYa,For All The Dogs Scary Hours Edition,C#,major,C# major
Drake,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,album,,2023-11-17,2023,day,0.465,0.7,10,-5.163,0,0.0893,0.203,0,0.299,0.276,120.854,5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,4,,,2,230709,TRUE,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,FALSE,You Broke My Heart,NA,6,track,spotify:track:5Se32hEA9raeboZerywxka,https://open.spotify.com/track/5Se32hEA9raeboZerywxka,For All The Dogs Scary Hours Edition,A#,minor,A# minor
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.402,0.514,1,-7.322,0,0.0471,0.106,0,0.181,0.2,120.009,3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/audio-analysis/3eP13S8D5m2cweMEg3ZDed,4,,,1,251094,TRUE,https://api.spotify.com/v1/tracks/3eP13S8D5m2cweMEg3ZDed,FALSE,Virginia Beach,NA,1,track,spotify:track:3eP13S8D5m2cweMEg3ZDed,https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed,For All The Dogs,C#,minor,C# minor
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.646,0.605,0,-7.59,1,0.188,0.0636,0,0.253,0.309,90.156,0Mrnt1YqVuW2bqmwu4VxDt,https://api.spotify.com/v1/audio-analysis/0Mrnt1YqVuW2bqmwu4VxDt,3,,,1,141212,TRUE,https://api.spotify.com/v1/tracks/0Mrnt1YqVuW2bqmwu4VxDt,FALSE,Amen (feat. Teezo Touchdown),NA,2,track,spotify:track:0Mrnt1YqVuW2bqmwu4VxDt,https://open.spotify.com/track/0Mrnt1YqVuW2bqmwu4VxDt,For All The Dogs,C,major,C major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.571,0.55,0,-6.567,1,0.106,0.0548,0,0.179,0.104,120.947,2nibvvDdAQkVraYP00z2RS,https://api.spotify.com/v1/audio-analysis/2nibvvDdAQkVraYP00z2RS,4,,,1,285630,TRUE,https://api.spotify.com/v1/tracks/2nibvvDdAQkVraYP00z2RS,FALSE,Calling For You (feat. 21 Savage),NA,3,track,spotify:track:2nibvvDdAQkVraYP00z2RS,https://open.spotify.com/track/2nibvvDdAQkVraYP00z2RS,For All The Dogs,C,major,C major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.581,0.325,10,-9.238,1,0.22,0.0128,0,0.16,0.0666,136.934,53KaP77tkliz36LPxWGlWK,https://api.spotify.com/v1/audio-analysis/53KaP77tkliz36LPxWGlWK,4,,,1,155154,TRUE,https://api.spotify.com/v1/tracks/53KaP77tkliz36LPxWGlWK,FALSE,Fear Of Heights,NA,4,track,spotify:track:53KaP77tkliz36LPxWGlWK,https://open.spotify.com/track/53KaP77tkliz36LPxWGlWK,For All The Dogs,A#,major,A# major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.566,0.564,10,-7.88,0,0.277,0.0149,0,0.104,0.0667,139.92,4ZT0wGKwlJRjpMUuwZVy3p,https://api.spotify.com/v1/audio-analysis/4ZT0wGKwlJRjpMUuwZVy3p,4,,,1,164142,TRUE,https://api.spotify.com/v1/tracks/4ZT0wGKwlJRjpMUuwZVy3p,FALSE,Daylight,NA,5,track,spotify:track:4ZT0wGKwlJRjpMUuwZVy3p,https://open.spotify.com/track/4ZT0wGKwlJRjpMUuwZVy3p,For All The Dogs,A#,minor,A# minor
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,4,,,1,247444,TRUE,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,FALSE,First Person Shooter (feat. J. Cole),NA,6,track,spotify:track:7aqfrAY2p9BUSiupwk3svU,https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU,For All The Dogs,D,major,D major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-5,0.205,0.138,136.952,2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,4,,,1,260111,TRUE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,FALSE,IDGAF (feat. Yeat),NA,7,track,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE,For All The Dogs,G#,major,G# major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.487,0.49,10,-9.373,0,0.0649,0.554,0,0.126,0.325,141.389,1GpWY5RiInhezB8wGWs6oN,https://api.spotify.com/v1/audio-analysis/1GpWY5RiInhezB8wGWs6oN,4,,,1,259846,TRUE,https://api.spotify.com/v1/tracks/1GpWY5RiInhezB8wGWs6oN,FALSE,7969 Santa,NA,8,track,spotify:track:1GpWY5RiInhezB8wGWs6oN,https://open.spotify.com/track/1GpWY5RiInhezB8wGWs6oN,For All The Dogs,A#,minor,A# minor
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.483,0.408,5,-9.243,0,0.0502,0.508,0,0.259,0.105,88.88,0AYt6NMyyLd0rLuvr0UkMH,https://api.spotify.com/v1/audio-analysis/0AYt6NMyyLd0rLuvr0UkMH,3,,,1,310490,TRUE,https://api.spotify.com/v1/tracks/0AYt6NMyyLd0rLuvr0UkMH,FALSE,Slime You Out (feat. SZA),NA,9,track,spotify:track:0AYt6NMyyLd0rLuvr0UkMH,https://open.spotify.com/track/0AYt6NMyyLd0rLuvr0UkMH,For All The Dogs,F,minor,F minor
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.626,0.309,1,-10.397,1,0.0433,0.85,1.31e-5,0.117,0.369,117.94,3JZjcKImHcmOI9ylL4zrSc,https://api.spotify.com/v1/audio-analysis/3JZjcKImHcmOI9ylL4zrSc,4,,,1,184089,TRUE,https://api.spotify.com/v1/tracks/3JZjcKImHcmOI9ylL4zrSc,FALSE,Bahamas Promises,NA,10,track,spotify:track:3JZjcKImHcmOI9ylL4zrSc,https://open.spotify.com/track/3JZjcKImHcmOI9ylL4zrSc,For All The Dogs,C#,major,C# major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.57,0.295,8,-13.693,0,0.0445,0.837,0,0.167,0.231,84.139,3IHt4j5uAEl7iBu8Utn985,https://api.spotify.com/v1/audio-analysis/3IHt4j5uAEl7iBu8Utn985,3,,,1,209990,TRUE,https://api.spotify.com/v1/tracks/3IHt4j5uAEl7iBu8Utn985,FALSE,Tried Our Best,NA,11,track,spotify:track:3IHt4j5uAEl7iBu8Utn985,https://open.spotify.com/track/3IHt4j5uAEl7iBu8Utn985,For All The Dogs,G#,minor,G# minor
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.823,0.642,1,-5.922,1,0.258,0.0644,0.714,0.105,0.629,146.781,0ArVfVP8B5svkfj8clHNzB,https://api.spotify.com/v1/audio-analysis/0ArVfVP8B5svkfj8clHNzB,4,,,1,112093,TRUE,https://api.spotify.com/v1/tracks/0ArVfVP8B5svkfj8clHNzB,FALSE,Screw The World - Interlude,NA,12,track,spotify:track:0ArVfVP8B5svkfj8clHNzB,https://open.spotify.com/track/0ArVfVP8B5svkfj8clHNzB,For All The Dogs,C#,major,C# major
Drake,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,album,,2023-10-06,2023,day,0.707,0.334,7,-12.792,1,0.244,0.375,0,0.17,0.143,127.944,03rwnftfgpYVO6QDWOZcG6,https://api.spotify.com/v1/audio-analysis/03rwnftfgpYVO6QDWOZcG6,4,,,1,262768,TRUE,https://api.spotify.com/v1/tracks/03rwnftfgpYVO6QDWOZcG6,FALSE,Drew A Picasso,NA,13,track,spotify:track:03rwnftfgpYVO6QDWOZcG6,https://open.spotify.com/track/03rwnftfgpYVO6QDWOZcG6,For All The Dogs,G,major,G major
